day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
616,,,,,,,,,,
617,,,,,,,,,,
618,,,,,,,,,,
619,0.0,10.0,24.0,11.0,33.0,,14.0,0.0,13.142857142857142,12.061351104921474
620,,,,,,,,,,
621,,,,,,,,,,
622,,,,,,,,,,
623,,,,,,,,,,
624,21.0,17.0,9.0,13.0,9.0,,6.0,8.0,11.857142857142858,5.429197958832454
625,,,,,,,,,,
626,,,,,,,,,,
627,,,,,,,,,,
628,,,,,,,,,,
629,61.0,7.0,9.0,15.0,17.0,,8.0,19.0,19.428571428571427,18.91962951414168
630,,,,,,,,,,
631,,,,,,,,,,
632,,,,,,,,,,
633,24.0,18.0,3.0,23.0,19.0,,14.0,11.0,16.0,7.3484692283495345
634,,,,,,,,,,
635,,,,,,,,,,
636,,,,,,,,,,
637,,,,,,,,,,
638,8.0,16.0,5.0,32.0,19.0,,3.0,4.0,12.428571428571429,10.596495377515826
639,,,,,,,,,,
640,10.0,22.0,4.0,5.0,18.0,,10.0,11.0,11.428571428571429,6.528326555791125
641,,,,,,,,,,
642,,,,,,,,,,
643,9.0,20.0,16.0,43.0,23.0,,14.0,12.0,19.571428571428573,11.355720186425032
644,,,,,,,,,,
645,,,,,,,,,,
646,2.0,13.0,17.0,5.0,9.0,,6.0,0.0,7.428571428571429,6.023762469230862
647,,,,,,,,,,
648,,,,,,,,,,
649,,,,,,,,,,
650,14.0,17.0,3.0,7.0,23.0,,14.0,11.0,12.714285714285714,6.550172662209898
651,,,,,,,,,,
652,27.0,33.0,8.0,17.0,39.0,,3.0,2.0,18.428571428571427,14.875675254781354
653,,,,,,,,,,
654,35.0,40.0,6.0,14.0,23.0,,22.0,2.0,20.285714285714285,14.103359950903966
655,,,,,,,,,,
656,,,,,,,,,,
657,24.0,24.0,8.0,15.0,54.0,,6.0,0.0,18.714285714285715,17.98809129872952
658,,,,,,,,,,
659,,,,,,,,,,
660,30.0,14.0,5.0,10.0,34.0,,13.0,17.0,17.571428571428573,10.596495377515827
661,,,,,,,,,,
662,,,,,,,,,,
