day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
332,,,,,,,,,,
333,,,,,,,,,,
334,,,,,,,,,,
335,,,,,,,,,,
336,,,,,,,,,,
337,,,,,,,,,,
338,6.0,7.0,16.0,17.0,9.0,4.0,14.0,6.0,9.875,5.055054048036621
339,,,,,,,,,,
340,,,,,,,,,,
341,,,,,,,,,,
342,,,,,,,,,,
343,,,,,,,,,,
344,,,,,,,,,,
345,,,,,,,,,,
346,4.0,5.0,20.0,18.0,16.0,8.0,6.0,17.0,11.75,6.606274074155351
347,,,,,,,,,,
348,,,,,,,,,,
349,,,,,,,,,,
350,,,,,,,,,,
351,,,,,,,,,,
352,15.0,13.0,20.0,11.0,20.0,30.0,16.0,5.0,16.25,7.4017372478165075
353,,,,,,,,,,
354,,,,,,,,,,
355,,,,,,,,,,
356,1.0,38.0,35.0,14.0,6.0,9.0,5.0,13.0,15.125,13.871218918527466
357,,,,,,,,,,
358,,,,,,,,,,
359,,,,,,,,,,
360,,,,,,,,,,
361,,,,,,,,,,
362,,,,,,,,,,
363,14.0,17.0,22.0,20.0,23.0,17.0,4.0,19.0,17.0,6.0
364,,,,,,,,,,
365,,,,,,,,,,
366,,,,,,,,,,
367,,,,,,,,,,
368,,,,,,,,,,
369,,,,,,,,,,
370,,,,,,,,,,
371,5.0,14.0,36.0,20.0,7.0,14.0,32.0,11.0,17.375,11.287635460348385
372,,,,,,,,,,
373,,,,,,,,,,
374,,,,,,,,,,
375,,,,,,,,,,
376,,,,,,,,,,
377,8.0,5.0,14.0,15.0,12.0,15.0,4.0,11.0,10.5,4.375255094603872
378,,,,,,,,,,
379,,,,,,,,,,
380,,,,,,,,,,
381,,,,,,,,,,
382,,,,,,,,,,
383,,,,,,,,,,
384,,,,,,,,,,
385,,,,,,,,,,
386,6.0,8.0,5.0,12.0,6.0,7.0,6.0,4.0,6.75,2.434865792722759
387,,,,,,,,,,
388,,,,,,,,,,
389,,,,,,,,,,
390,,,,,,,,,,
391,,,,,,,,,,
392,,,,,,,,,,
393,17.0,6.0,9.0,14.0,21.0,18.0,14.0,9.0,13.5,5.154748157905347
394,,,,,,,,,,
395,,,,,,,,,,
396,,,,,,,,,,
397,,,,,,,,,,
398,7.0,2.0,4.0,12.0,11.0,26.0,7.0,8.0,9.625,7.386038953902926
399,,,,,,,,,,
400,,,,,,,,,,
401,,,,,,,,,,
402,,,,,,,,,,
403,,,,,,,,,,
404,,,,,,,,,,
405,,,,,,,,,,
406,,,,,,,,,,
407,6.0,5.0,9.0,3.0,14.0,13.0,4.0,11.0,8.125,4.223657859520077
408,,,,,,,,,,
409,,,,,,,,,,
410,,,,,,,,,,
411,,,,,,,,,,
412,,,,,,,,,,
413,,,,,,,,,,
414,7.0,30.0,6.0,40.0,11.0,14.0,10.0,31.0,18.625,13.026758175825195
415,,,,,,,,,,
416,,,,,,,,,,
417,,,,,,,,,,
418,,,,,,,,,,
419,,,,,,,,,,
420,,,,,,,,,,
421,,,,,,,,,,
422,7.0,20.0,14.0,14.0,4.0,17.0,21.0,6.0,12.875,6.512350903146596
423,,,,,,,,,,
424,,,,,,,,,,
425,,,,,,,,,,
426,,,,,,,,,,
427,,,,,,,,,,
428,,,,,,,,,,
429,5.0,12.0,11.0,6.0,12.0,28.0,4.0,10.0,11.0,7.578164119928482
430,,,,,,,,,,
431,,,,,,,,,,
432,,,,,,,,,,
433,,,,,,,,,,
434,,,,,,,,,,
435,,,,,,,,,,
436,5.0,3.0,17.0,10.0,6.0,14.0,2.0,3.0,7.5,5.5805785670356025
437,,,,,,,,,,
438,,,,,,,,,,
439,,,,,,,,,,
440,,,,,,,,,,
441,3.0,7.0,9.0,,6.0,18.0,5.0,6.0,7.714285714285714,4.8892496259407645
442,,,,,,,,,,
443,,,,,,,,,,
444,,,,,,,,,,
445,,,,,,,,,,
446,,,,,,,,,,
447,,,,,,,,,,
448,,,,,,,,,,
449,,,,,,,,,,
450,12.0,9.0,21.0,,15.0,13.0,14.0,5.0,12.714285714285714,4.990467102863409
451,,,,,,,,,,
452,,,,,,,,,,
453,,,,,,,,,,
454,,,,,,,,,,
455,,,,,,,,,,
456,,,,,,,,,,
457,5.0,13.0,2.0,9.0,8.0,12.0,11.0,11.0,8.875,3.758324094593227
458,,,,,,,,,,
459,,,,,,,,,,
460,,,,,,,,,,
461,,,,,,,,,,
