day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
469,10.0,7.0,9.0,18.0,8.0,7.0,10.0,11.0,10.0,3.5456210417116734
470,,,,,,,,,,
471,,,,,,,,,,
472,,,,,,,,,,
473,,,,,,,,,,
474,,,,,,,,,,
475,,,,,,,,,,
476,11.0,11.0,1.0,6.0,3.0,10.0,47.0,10.0,12.375,14.500615750472706
477,,,,,,,,,,
478,,,,,,,,,,
479,,,,,,,,,,
480,,,,,,,,,,
481,,,,,,,,,,
482,,,,,,,,,,
483,3.0,8.0,6.0,12.0,38.0,9.0,2.0,17.0,11.875,11.60587905207652
484,,,,,,,,,,
485,,,,,,,,,,
486,,,,,,,,,,
487,,,,,,,,,,
488,,,,,,,,,,
489,30.0,5.0,26.0,17.0,13.0,3.0,6.0,10.0,13.75,9.939100275463282
490,,,,,,,,,,
491,,,,,,,,,,
492,,,,,,,,,,
493,,,,,,,,,,
494,,,,,,,,,,
495,,,,,,,,,,
496,13.0,7.0,11.0,16.0,17.0,8.0,16.0,36.0,15.5,9.086882225022428
497,,,,,,,,,,
498,,,,,,,,,,
499,,,,,,,,,,
500,,,,,,,,,,
501,,,,,,,,,,
502,,,,,,,,,,
503,22.0,3.0,19.0,11.0,25.0,7.0,29.0,10.0,15.75,9.300537618869138
504,,,,,,,,,,
505,,,,,,,,,,
506,,,,,,,,,,
507,,,,,,,,,,
508,,,,,,,,,,
509,,,,,,,,,,
510,,,,,,,,,,
511,47.0,8.0,4.0,7.0,11.0,6.0,21.0,24.0,16.0,14.461772268392872
512,,,,,,,,,,
513,,,,,,,,,,
514,,,,,,,,,,
515,,,,,,,,,,
516,,,,,,,,,,
517,,,,,,,,,,
518,24.0,12.0,2.0,18.0,4.0,,16.0,18.0,13.428571428571429,7.9761549395086115
519,,,,,,,,,,
520,30.0,12.0,10.0,14.0,17.0,8.0,9.0,9.0,13.625,7.26906360642729
521,,,,,,,,,,
522,,,,,,,,,,
523,,,,,,,,,,
524,31.0,11.0,9.0,9.0,10.0,14.0,22.0,16.0,15.25,7.741354624907157
525,,,,,,,,,,
526,,,,,,,,,,
527,,,,,,,,,,
528,,,,,,,,,,
529,,,,,,,,,,
530,,,,,,,,,,
531,13.0,34.0,15.0,31.0,11.0,,13.0,46.0,23.285714285714285,13.671311638052945
532,,,,,,,,,,
533,,,,,,,,,,
534,,,,,,,,,,
535,,,,,,,,,,
536,,,,,,,,,,
537,,,,,,,,,,
538,,,,,,,,,,
539,,,,,,,,,,
540,,,,,,,,,,
541,1.0,42.0,14.0,13.0,17.0,,5.0,22.0,16.285714285714285,13.36306209562122
542,,,,,,,,,,
543,,,,,,,,,,
