day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
394,,,,,,,,,,
395,,,,,,,,,,
396,,,,,,,,,,
397,,,,,,,,,,
398,35.0,6.0,1.0,27.0,3.0,0.0,2.0,0.0,9.25,13.729530217745982
399,,,,,,,,,,
400,,,,,,,,,,
401,,,,,,,,,,
402,,,,,,,,,,
403,,,,,,,,,,
404,,,,,,,,,,
405,,,,,,,,,,
406,,,,,,,,,,
407,0.0,4.0,4.0,1.0,2.0,1.0,7.0,6.0,3.125,2.5319388392523003
408,,,,,,,,,,
409,,,,,,,,,,
410,,,,,,,,,,
411,,,,,,,,,,
412,,,,,,,,,,
413,,,,,,,,,,
414,8.0,4.0,0.0,0.0,3.0,4.0,1.0,19.0,4.875,6.2891630149465385
415,,,,,,,,,,
416,,,,,,,,,,
417,,,,,,,,,,
418,,,,,,,,,,
419,,,,,,,,,,
420,,,,,,,,,,
421,,,,,,,,,,
422,0.0,5.0,1.0,2.0,7.0,7.0,1.0,0.0,2.875,2.997022331772464
423,,,,,,,,,,
424,,,,,,,,,,
425,,,,,,,,,,
426,,,,,,,,,,
427,,,,,,,,,,
428,,,,,,,,,,
429,3.0,9.0,2.0,5.0,1.0,2.0,19.0,3.0,5.5,6.0
430,,,,,,,,,,
431,,,,,,,,,,
432,,,,,,,,,,
433,,,,,,,,,,
434,,,,,,,,,,
435,,,,,,,,,,
436,8.0,11.0,1.0,3.0,0.0,10.0,5.0,1.0,4.875,4.323936698360485
437,,,,,,,,,,
438,,,,,,,,,,
439,,,,,,,,,,
440,,,,,,,,,,
441,5.0,13.0,2.0,,3.0,4.0,15.0,8.0,7.142857142857143,5.080307452263476
442,,,,,,,,,,
443,,,,,,,,,,
444,,,,,,,,,,
445,,,,,,,,,,
446,,,,,,,,,,
447,,,,,,,,,,
448,,,,,,,,,,
449,,,,,,,,,,
450,1.0,19.0,3.0,,1.0,3.0,1.0,8.0,5.142857142857143,6.593647736738025
451,,,,,,,,,,
452,,,,,,,,,,
453,,,,,,,,,,
454,,,,,,,,,,
455,,,,,,,,,,
456,,,,,,,,,,
457,2.0,7.0,1.0,6.0,1.0,1.0,2.0,2.0,2.75,2.3754698783308417
458,,,,,,,,,,
459,,,,,,,,,,
460,,,,,,,,,,
461,,,,,,,,,,
462,4.0,1.0,1.0,3.0,4.0,3.0,19.0,4.0,4.875,5.841660722773962
463,,,,,,,,,,
464,,,,,,,,,,
465,,,,,,,,,,
466,,,,,,,,,,
467,,,,,,,,,,
468,,,,,,,,,,
469,32.0,18.0,3.0,2.0,8.0,7.0,0.0,3.0,9.125,10.802612117975382
470,,,,,,,,,,
471,,,,,,,,,,
472,,,,,,,,,,
473,,,,,,,,,,
474,,,,,,,,,,
475,,,,,,,,,,
476,3.0,52.0,3.0,7.0,0.0,11.0,0.0,15.0,11.375,17.24559985288173
477,,,,,,,,,,
478,,,,,,,,,,
479,,,,,,,,,,
480,,,,,,,,,,
