day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
318,,,,,,,,,,
319,,,,,,,,,,
320,,,,,,,,,,
321,,,,,,,,,,
322,5.0,0.0,2.0,1.0,6.0,13.0,23.0,2.0,6.5,7.837638128197259
323,,,,,,,,,,
324,,,,,,,,,,
325,,,,,,,,,,
326,,,,,,,,,,
327,,,,,,,,,,
328,,,,,,,,,,
329,12.0,11.0,5.0,8.0,3.0,6.0,4.0,2.0,6.375,3.6620642110310255
330,,,,,,,,,,
331,,,,,,,,,,
332,,,,,,,,,,
333,,,,,,,,,,
334,,,,,,,,,,
335,,,,,,,,,,
336,,,,,,,,,,
337,,,,,,,,,,
338,11.0,7.0,7.0,2.0,14.0,9.0,1.0,0.0,6.375,5.0124844139408555
339,,,,,,,,,,
340,,,,,,,,,,
341,,,,,,,,,,
342,,,,,,,,,,
343,,,,,,,,,,
344,,,,,,,,,,
345,,,,,,,,,,
346,5.0,2.0,17.0,11.0,7.0,5.0,3.0,6.0,7.0,4.869731585445518
347,,,,,,,,,,
348,,,,,,,,,,
349,,,,,,,,,,
350,,,,,,,,,,
351,,,,,,,,,,
352,6.0,3.0,2.0,5.0,0.0,15.0,3.0,8.0,5.25,4.652188425123938
353,,,,,,,,,,
354,,,,,,,,,,
355,,,,,,,,,,
356,7.0,1.0,11.0,1.0,9.0,0.0,2.0,1.0,4.0,4.3094580368566735
357,,,,,,,,,,
358,,,,,,,,,,
359,,,,,,,,,,
360,,,,,,,,,,
361,,,,,,,,,,
362,,,,,,,,,,
363,19.0,1.0,7.0,4.0,24.0,3.0,1.0,9.0,8.5,8.58570240075241
364,,,,,,,,,,
365,,,,,,,,,,
366,,,,,,,,,,
367,,,,,,,,,,
368,,,,,,,,,,
369,,,,,,,,,,
370,,,,,,,,,,
371,6.0,8.0,20.0,4.0,7.0,4.0,8.0,12.0,8.625,5.262739645035518
372,,,,,,,,,,
373,,,,,,,,,,
374,,,,,,,,,,
375,,,,,,,,,,
376,,,,,,,,,,
377,18.0,9.0,15.0,0.0,15.0,11.0,4.0,11.0,10.375,5.9985117201805025
378,,,,,,,,,,
379,,,,,,,,,,
380,,,,,,,,,,
381,,,,,,,,,,
382,,,,,,,,,,
383,,,,,,,,,,
384,,,,,,,,,,
385,,,,,,,,,,
386,5.0,10.0,1.0,23.0,5.0,8.0,4.0,13.0,8.625,6.906260100186538
387,,,,,,,,,,
388,,,,,,,,,,
389,,,,,,,,,,
390,,,,,,,,,,
391,,,,,,,,,,
392,,,,,,,,,,
393,11.0,3.0,7.0,3.0,3.0,9.0,1.0,9.0,5.75,3.693623849670827
394,,,,,,,,,,
395,,,,,,,,,,
396,,,,,,,,,,
397,,,,,,,,,,
398,9.0,6.0,10.0,8.0,26.0,6.0,0.0,1.0,8.25,8.013381665332416
399,,,,,,,,,,
400,,,,,,,,,,
401,,,,,,,,,,
402,,,,,,,,,,
403,,,,,,,,,,
404,,,,,,,,,,
405,,,,,,,,,,
406,,,,,,,,,,
407,4.0,4.0,0.0,10.0,12.0,1.0,4.0,24.0,7.375,7.872873862646528
408,,,,,,,,,,
409,,,,,,,,,,
410,,,,,,,,,,
411,,,,,,,,,,
412,,,,,,,,,,
413,,,,,,,,,,
414,5.0,8.0,1.0,4.0,2.0,1.0,1.0,5.0,3.375,2.559994419636775
415,,,,,,,,,,
416,,,,,,,,,,
417,,,,,,,,,,
418,,,,,,,,,,
419,,,,,,,,,,
420,,,,,,,,,,
421,,,,,,,,,,
422,5.0,3.0,10.0,7.0,4.0,0.0,1.0,1.0,3.875,3.399054490379851
423,,,,,,,,,,
424,,,,,,,,,,
425,,,,,,,,,,
426,,,,,,,,,,
427,,,,,,,,,,
428,,,,,,,,,,
429,17.0,8.0,17.0,9.0,18.0,8.0,3.0,4.0,10.5,6.023762469230862
430,,,,,,,,,,
431,,,,,,,,,,
432,,,,,,,,,,
433,,,,,,,,,,
434,,,,,,,,,,
435,,,,,,,,,,
436,6.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.7728105208558367
437,,,,,,,,,,
438,,,,,,,,,,
439,,,,,,,,,,
440,,,,,,,,,,
441,5.0,0.0,9.0,,12.0,5.0,1.0,1.0,4.714285714285714,4.4986770542121866
442,,,,,,,,,,
443,,,,,,,,,,
444,,,,,,,,,,
445,,,,,,,,,,
446,,,,,,,,,,
447,,,,,,,,,,
448,,,,,,,,,,
449,,,,,,,,,,
450,8.0,6.0,9.0,,4.0,19.0,8.0,2.0,8.0,5.446711546122731
451,,,,,,,,,,
452,,,,,,,,,,
453,,,,,,,,,,
454,,,,,,,,,,
455,,,,,,,,,,
456,,,,,,,,,,
457,18.0,4.0,4.0,2.0,12.0,1.0,2.0,1.0,5.5,6.187545093630776
458,,,,,,,,,,
459,,,,,,,,,,
460,,,,,,,,,,
461,,,,,,,,,,
462,0.0,0.0,3.0,4.0,17.0,0.0,1.0,0.0,3.125,5.817154434453817
463,,,,,,,,,,
464,,,,,,,,,,
465,,,,,,,,,,
466,,,,,,,,,,
467,,,,,,,,,,
468,,,,,,,,,,
469,10.0,6.0,3.0,0.0,13.0,2.0,2.0,1.0,4.625,4.657942525560891
470,,,,,,,,,,
471,,,,,,,,,,
472,,,,,,,,,,
473,,,,,,,,,,
474,,,,,,,,,,
475,,,,,,,,,,
476,11.0,2.0,4.0,0.0,18.0,3.0,6.0,7.0,6.375,5.7802001942592165
477,,,,,,,,,,
478,,,,,,,,,,
479,,,,,,,,,,
480,,,,,,,,,,
481,,,,,,,,,,
482,,,,,,,,,,
483,6.0,2.0,8.0,2.0,25.0,3.0,1.0,5.0,6.5,7.837638128197259
484,,,,,,,,,,
485,,,,,,,,,,
486,,,,,,,,,,
487,,,,,,,,,,
488,,,,,,,,,,
489,3.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.25,1.164964745021435
490,,,,,,,,,,
491,,,,,,,,,,
492,,,,,,,,,,
493,,,,,,,,,,
494,,,,,,,,,,
495,,,,,,,,,,
496,28.0,5.0,5.0,0.0,0.0,1.0,3.0,2.0,5.5,9.304376850247875
497,,,,,,,,,,
498,,,,,,,,,,
499,,,,,,,,,,
500,,,,,,,,,,
501,,,,,,,,,,
502,,,,,,,,,,
503,15.0,3.0,17.0,13.0,9.0,2.0,1.0,7.0,8.375,6.162965427222747
504,,,,,,,,,,
505,,,,,,,,,,
506,,,,,,,,,,
507,,,,,,,,,,
508,,,,,,,,,,
509,,,,,,,,,,
510,,,,,,,,,,
511,21.0,7.0,19.0,3.0,4.0,2.0,0.0,1.0,7.125,8.236460751699465
512,,,,,,,,,,
513,,,,,,,,,,
514,,,,,,,,,,
515,,,,,,,,,,
516,,,,,,,,,,
517,,,,,,,,,,
518,3.0,1.0,4.0,5.0,10.0,,2.0,7.0,4.571428571428571,3.101458950082625
519,,,,,,,,,,
520,12.0,8.0,10.0,3.0,36.0,0.0,2.0,1.0,9.0,11.771636613972952
521,,,,,,,,,,
522,,,,,,,,,,
523,,,,,,,,,,
524,13.0,12.0,13.0,2.0,8.0,3.0,4.0,4.0,7.375,4.718883039751796
525,,,,,,,,,,
526,,,,,,,,,,
527,,,,,,,,,,
528,,,,,,,,,,
529,,,,,,,,,,
530,,,,,,,,,,
531,70.0,37.0,16.0,35.0,3.0,,0.0,6.0,23.857142857142858,25.202040733695693
532,,,,,,,,,,
533,,,,,,,,,,
534,,,,,,,,,,
535,,,,,,,,,,
536,,,,,,,,,,
537,,,,,,,,,,
538,,,,,,,,,,
539,,,,,,,,,,
540,,,,,,,,,,
541,1.0,0.0,16.0,23.0,16.0,,1.0,9.0,9.428571428571429,9.144345117013444
542,,,,,,,,,,
543,,,,,,,,,,
544,,,,,,,,,,
545,,,,,,,,,,
546,19.0,20.0,14.0,11.0,18.0,,4.0,9.0,13.571428571428571,5.912053869204927
547,,,,,,,,,,
548,,,,,,,,,,
549,,,,,,,,,,
550,,,,,,,,,,
551,,,,,,,,,,
552,,,,,,,,,,
553,,,,,,,,,,
554,,,,,,,,,,
555,44.0,1.0,2.0,5.0,15.0,,7.0,8.0,11.714285714285714,14.963447527383584
556,,,,,,,,,,
557,,,,,,,,,,
558,,,,,,,,,,
559,37.0,1.0,1.0,1.0,17.0,,0.0,2.0,8.428571428571429,13.950593092017543
560,,,,,,,,,,
561,,,,,,,,,,
562,,,,,,,,,,
563,,,,,,,,,,
564,,,,,,,,,,
565,,,,,,,,,,
566,41.0,12.0,10.0,4.0,18.0,,4.0,2.0,13.0,13.552367566837415
567,,,,,,,,,,
568,,,,,,,,,,
569,,,,,,,,,,
570,,,,,,,,,,
571,,,,,,,,,,
572,,,,,,,,,,
573,26.0,11.0,17.0,32.0,11.0,,3.0,10.0,15.714285714285714,10.094788848943889
574,,,,,,,,,,
575,,,,,,,,,,
576,30.0,10.0,42.0,5.0,10.0,,2.0,16.0,16.428571428571427,14.489733639801006
577,,,,,,,,,,
578,,,,,,,,,,
579,,,,,,,,,,
